district,crop,pH,N,P,K,avg_temp,total_rainfall,avg_humidity,yield
Hanumakonda,Ragi,5.2,162,66,39,26.410788539269973,875.8968851156756,74.10204522422964,4.16
Vikarabad,Bajra,7.4,42,34,65,34.983661241802935,271.87199209885233,82.44356865921296,2.58
Jogulamba Gadwal,Bajra,7.0,138,35,78,32.525714956209015,756.921802580696,81.29985028114692,4.2
Warangal,Chilli,5.5,25,79,39,31.424126471466536,756.4603376403667,81.55150509310698,3.95
Komaram Bheem Asifabad,Sesame,5.2,134,63,62,22.891190612166753,699.5474394536395,43.168144928134986,3.23
Jayashankar Bhupalpally,Groundnut,6.9,147,25,45,24.175256389189915,213.04963976653374,71.91517997551698,3.59
Medchal Malkajgiri,Maize,6.7,23,77,26,32.558004638823476,280.04538864551125,73.45451243784206,3.74
Jangaon,Onion,7.3,79,29,57,23.97730333092819,495.1250630792571,79.06938562592956,26.38
Karimnagar,Rice,7.1,79,54,67,29.141504169781204,338.87450341561447,76.019677397629,5.11
Rajanna Sircilla,Bengal Gram,6.0,87,30,20,28.259590024546057,352.61656015276367,84.6865743397592,3.08
Medak,Ragi,5.2,46,27,39,34.24540582153601,264.9305399392014,64.39087258053618,2.74
Nagarkurnool,Soybean,7.3,179,57,33,36.08289024143319,343.6257459871647,43.579930110625135,4.2
Jayashankar Bhupalpally,Soybean,6.1,31,20,51,30.712405827849828,568.6847108202512,54.99415161929683,3.57
Sangareddy,Soybean,5.8,91,39,51,34.1299910120903,861.7405684027593,43.00455838449232,4.65
Siddipet,Onion,6.1,71,42,49,36.042634047416755,500.9437428684368,57.04074324666692,26.58
Khammam,Chilli,7.3,173,24,63,25.461185241508247,787.1836494969765,74.21140611932302,4.81
Mancherial,Onion,6.8,87,75,62,32.86583826932991,210.10224099181426,71.71422225384313,26.59
Kamareddy,Red Gram,7.1,45,58,62,34.6094343800906,230.83394034977175,75.63024423152123,1.85
Nagarkurnool,Onion,6.9,162,62,77,34.642347426513695,538.6724958523248,47.27226639782365,27.07
Medak,Sunflower,5.4,67,42,64,37.35338872853532,767.5500027267902,51.86140236499894,3.6
Khammam,Soybean,5.1,68,42,30,33.317151949449304,442.6206113197221,78.67144067183435,3.4
Rajanna Sircilla,Jowar,7.0,94,61,22,32.333990157364795,847.3508476515209,42.35824343790601,4.23
Karimnagar,Cotton,7.3,139,20,35,23.104699774156188,219.20263381456692,50.95425978317887,3.7
Mulugu,Sesame,5.8,154,55,74,27.15184818387811,748.1864645860295,52.19700288555355,3.74
Vikarabad,Cotton,5.5,178,32,37,34.51498560100243,304.5920596972759,73.07300110328421,4.64
Mahabubabad,Ragi,7.4,64,55,48,36.38250107617295,241.59042940265664,67.88419244721281,2.51
Khammam,Jowar,7.0,78,53,75,28.980857582162006,385.7904232068955,67.91653916180319,4.11
Yadadri Bhuvanagiri,Cotton,6.5,105,36,44,23.666941049615648,341.0896647122186,61.293591461198105,4.37
Mulugu,Bengal Gram,5.4,70,40,45,26.113895910008793,540.541529505892,81.5950007902311,2.71
Peddapalli,Soybean,5.6,136,77,43,31.07761885781076,569.006879098924,67.37212354554586,4.17
Wanaparthy,Jowar,7.2,94,38,54,37.505488992666585,509.88429530707623,55.842379096940576,3.54
Medchal Malkajgiri,Bajra,7.3,36,27,77,23.565777412972757,703.7091529399238,40.25224504184298,2.81
Bhadradri Kothagudem,Soybean,5.5,167,70,52,37.11974482392311,849.9150956873472,73.52472722232022,5.02
Vikarabad,Cotton,6.9,72,60,23,24.494765667526117,713.9834909730193,46.83799647190694,4.41
Hanumakonda,Groundnut,7.2,75,47,63,25.057706003648285,404.0605767856053,44.91801768200913,3.82
Jangaon,Sunflower,6.6,116,76,52,23.50990226279091,653.4863979698166,76.23175370734597,3.94
Nizamabad,Sunflower,5.2,89,24,57,30.683312356343286,765.80755980056,62.1736945091399,4.04
Siddipet,Red Gram,6.2,132,42,76,28.239028866714527,544.4187972855759,49.359055063038426,3.13
Karimnagar,Cotton,7.3,84,25,52,32.46555759115333,329.98475920172666,43.84750729721495,3.53
Nizamabad,Jowar,6.1,153,45,31,22.75663400799451,563.9925773020344,76.36171530132778,3.83
Jangaon,Bajra,6.0,124,31,45,28.04527769686984,618.0597378598073,54.52592856540226,3.96
Mahabubabad,Soybean,5.6,92,50,51,31.52971163459482,439.8904753532592,66.2815099312036,3.71
Hanumakonda,Rice,6.3,72,35,68,36.852876488725585,670.9256200590382,83.58050670013257,5.38
Rajanna Sircilla,Soybean,7.0,72,79,78,22.6964377330335,320.5588208387467,82.50473764733266,3.51
Adilabad,Bajra,7.4,107,73,46,37.2836467652865,762.4223623999417,83.21429862973923,4.24
Bhadradri Kothagudem,Sunflower,6.7,87,34,31,23.85051779847157,554.0606469584671,76.94740386569025,3.66
Mulugu,Ragi,6.8,41,76,69,30.753215620500697,753.4313715418164,81.71952353316081,3.46
Jangaon,Ragi,6.3,89,60,23,25.984320557874046,593.9311159918063,64.2363354097563,2.89
Suryapet,Sesame,7.0,138,66,77,32.8624524145477,445.554742480833,80.43468879920749,2.87
Bhadradri Kothagudem,Red Gram,5.9,114,33,64,28.75834958105758,273.7901544415289,54.91683022628503,2.83
Rajanna Sircilla,Onion,5.2,51,65,43,37.59916492977358,611.6887251134874,65.47742371497067,26.55
Suryapet,Rice,6.8,109,31,71,37.1396243276831,558.4731167820535,43.23888629374604,5.18
Mulugu,Sesame,6.9,68,53,39,35.79811143474731,693.4199785615745,45.89551921952844,2.64
Medak,Red Gram,7.4,57,50,44,31.64457032659312,434.69921401364377,59.88376489271225,2.19
Hyderabad,Bajra,7.4,78,22,46,36.002673783827554,343.42873331772984,59.072883450525964,3.23
Medchal Malkajgiri,Sunflower,5.4,161,64,71,31.462142349946344,743.8007170749333,45.407259738748664,5.16
Vikarabad,Jowar,7.3,153,43,30,27.376251312536567,356.59843147999027,54.361787811774754,4.32
Nizamabad,Chilli,5.8,54,30,22,30.53629204772881,285.8698411085692,50.34847324446309,2.55
Vikarabad,Soybean,7.0,27,75,25,34.218688559288324,605.5583206733245,69.5043027530716,3.34
Karimnagar,Sunflower,5.9,97,79,30,25.822536960926175,804.7000942695413,72.76435406351257,3.9
Medchal Malkajgiri,Maize,6.3,81,55,73,35.68853691681222,268.82232278488084,51.74592610091017,4.61
Adilabad,Onion,6.9,176,64,30,22.67661332278106,891.8503689576271,82.69541048040972,27.86
Kamareddy,Groundnut,5.4,30,71,74,31.182896408438054,245.82973592863843,56.093239375642156,2.78
Medchal Malkajgiri,Onion,6.5,29,74,76,28.586252855222618,898.6597093290343,43.067780297163395,26.76
Vikarabad,Sugarcane,7.1,116,32,21,37.575941159133095,788.1226916475047,65.47535403330475,66.98
Bhadradri Kothagudem,Bajra,5.4,48,67,59,30.875873925943772,843.3963969460149,73.7084769663134,4.05
Narayanpet,Sunflower,5.3,149,65,23,25.86926286959662,513.5258788284964,59.29367908921287,4.11
Medak,Ragi,6.8,160,40,52,29.212765796601126,886.2427198344925,73.97733526331237,4.15
Hanumakonda,Groundnut,7.0,72,30,52,22.255067894606192,496.32545721923435,70.34321862557675,2.7
Nalgonda,Soybean,6.7,52,80,76,33.74736355973593,453.86049245367514,66.6364527992479,3.55
Peddapalli,Chilli,6.4,43,34,36,34.707874830799895,811.2647250155171,68.53059293251795,3.6
Nizamabad,Bengal Gram,5.8,93,67,77,26.274957306595027,440.82902865851645,51.36591976056234,3.17
Mancherial,Rice,6.7,158,28,51,33.73083611925192,785.9056767623873,76.65702118188182,6.05
Mulugu,Groundnut,7.0,22,21,53,36.835851522555565,446.0113009168815,62.5992287604612,3.08
Rangareddy,Soybean,6.9,159,20,56,27.87382586868775,697.0250542275426,81.48669322860022,5.0
Peddapalli,Onion,5.3,128,45,39,25.301977078234458,522.0404973695528,66.93524381895624,27.44
Hyderabad,Maize,7.0,57,34,34,28.608645243779797,494.4585450878625,70.33096370350769,3.87
Bhadradri Kothagudem,Maize,6.2,73,23,51,31.796668227141225,210.95866555467896,47.87930801851374,4.46
Wanaparthy,Cotton,5.0,109,25,75,30.631694881323966,808.8588379409321,43.399166398360634,4.42
Mulugu,Chilli,5.1,92,21,26,30.900973883509657,480.67881157926894,51.31316871964194,3.49
Rajanna Sircilla,Bajra,7.2,39,68,36,32.997630087758864,385.18153877368815,80.97055068425357,2.76
Rangareddy,Cotton,7.2,150,46,28,33.3751371515812,899.7524565439293,42.498846869610844,4.7
Bhadradri Kothagudem,Cotton,5.8,98,31,75,27.998318495432144,255.13307499090283,60.294440759739814,3.92
Suryapet,Sunflower,7.1,64,49,53,23.589948870423505,334.97118938058924,81.40230556711313,2.55
Medchal Malkajgiri,Bajra,6.8,161,35,45,27.735634246700617,319.5406805520808,81.45808884073858,4.07
Narayanpet,Sugarcane,6.8,160,28,77,25.063518906978196,836.4546773404488,70.89643851236369,68.1
Suryapet,Maize,5.9,63,70,65,34.14794702046243,550.1331342997812,62.46846000470563,4.84
Yadadri Bhuvanagiri,Groundnut,6.1,41,37,23,30.912817229173,636.3329084771742,78.67125752170107,3.73
Rajanna Sircilla,Chilli,7.3,108,34,46,30.061921636371792,827.2623389624671,58.733689045804844,4.05
Sangareddy,Ragi,5.6,24,32,41,29.611581489148513,231.217714378191,83.6749645267416,2.22
Mulugu,Sunflower,7.1,54,79,70,30.80042879164993,519.0177032383483,62.05059549889552,3.87
Vikarabad,Bajra,5.8,89,36,63,25.861776319543708,485.364701742472,67.7421642565972,3.5
Hanumakonda,Chilli,6.2,129,37,20,25.592106225123587,660.8853621128524,48.75823630817287,4.39
Khammam,Cotton,6.6,164,75,59,30.87582477453502,867.9983365984888,76.84653945904863,5.35
Medak,Cotton,5.3,172,37,66,37.62835728521266,506.4889424671165,73.57565479685977,4.35
Siddipet,Bengal Gram,6.4,162,40,66,27.98085071425448,247.15734623370363,49.68981381346705,3.74
Siddipet,Sugarcane,5.6,113,50,37,36.60678180625594,821.6058588478553,51.79606353714301,67.44
Nizamabad,Groundnut,6.5,52,67,59,24.893739888817628,800.9767301636481,59.761006897287444,4.11
Bhadradri Kothagudem,Cotton,5.5,137,21,49,36.58094317204564,387.75104650157346,79.74186936637682,3.82
Warangal,Cotton,7.4,150,49,42,33.745059739451236,619.6995651081876,84.00924724936668,5.08
Narayanpet,Rice,5.7,66,42,21,31.035891930889576,428.5738480252107,60.133287983731094,4.88
Hyderabad,Sesame,6.8,75,25,73,24.04137827827129,445.6910590981367,81.7479674654041,1.82
Siddipet,Red Gram,6.4,68,20,48,30.544190105820142,465.28701296961293,74.93931253188848,2.89
Khammam,Onion,5.2,101,21,20,26.24225319565995,653.485550273195,84.34526109553121,26.32
Nizamabad,Sunflower,6.7,59,63,56,35.90690510449795,597.6177002372294,53.984706745299825,2.92
Nirmal,Jowar,6.2,178,27,45,37.981727842633276,663.1817166909809,60.026568472700404,4.77
Nirmal,Jowar,7.5,122,35,29,26.705535675015184,684.166999976783,43.22376483722265,4.29
Medak,Groundnut,5.7,144,33,49,30.351238612355743,458.23534202605066,78.78735710051164,4.26
Mahabubnagar,Jowar,6.6,142,76,24,25.16622538570507,819.1913179462839,81.63086334022674,4.87
Jangaon,Jowar,5.8,86,66,30,32.16216727396652,548.7194887489757,81.53687731878922,3.76
Sangareddy,Jowar,6.3,74,73,49,32.6797852816023,550.0994990046487,68.20477240465665,3.7
Nagarkurnool,Sesame,6.5,140,20,66,32.82400548414552,213.98392956837208,52.292329596652564,2.69
Adilabad,Bajra,7.2,27,35,26,22.520821027791357,346.7593677056062,52.96409033671017,2.46
Komaram Bheem Asifabad,Jowar,6.5,96,72,71,22.26542691354883,683.3653877118481,71.10402929151311,3.88
Mahabubnagar,Sunflower,7.1,89,45,36,22.68932274761179,877.5137153231252,61.6398071088165,3.83
Jagtial,Sesame,6.5,130,76,51,33.48573293300781,386.2444776553498,73.92936697099944,2.99
Komaram Bheem Asifabad,Maize,7.1,40,39,38,35.27041451258634,558.091735699267,60.07646643253336,3.9
Nirmal,Chilli,6.6,115,35,75,29.41483663395212,277.72166691914765,78.76397222854517,3.38
Yadadri Bhuvanagiri,Maize,6.5,64,76,61,22.456040494870038,753.5385844510953,80.78550836052044,4.75
Medchal Malkajgiri,Onion,5.6,97,27,42,31.80833595140151,780.3629537806564,71.51961346126109,26.83
Medak,Cotton,6.2,114,70,30,23.6279171811817,262.4586407800661,49.743638202057355,3.76
Mancherial,Sesame,6.5,21,71,26,27.835117843700704,310.845855663644,80.45726918176601,1.52
Jogulamba Gadwal,Bajra,6.7,162,53,42,25.17655403146437,858.0852632039221,72.93808278658013,4.75
Kamareddy,Red Gram,6.8,135,27,40,35.63449413764331,485.47215282515054,59.21089043611289,2.77
Medak,Sugarcane,5.4,125,66,36,36.600481208173406,243.61397270469286,52.64122042368612,66.91
Rangareddy,Bengal Gram,5.4,123,50,27,31.050936321851758,426.4603319655112,48.94408611135589,3.08
Hanumakonda,Jowar,5.9,144,60,27,34.402079515495245,449.68805930260487,56.9561532471531,4.44
Khammam,Sugarcane,6.5,151,68,39,31.38282027071014,471.2958908688864,74.210979304179,67.56
Komaram Bheem Asifabad,Rice,5.4,32,41,72,37.209443348139914,689.3502464985886,47.987390665558664,4.94
Komaram Bheem Asifabad,Bajra,6.1,164,29,39,33.26301905155982,654.272396911558,46.77708736437036,4.46
Mancherial,Rice,5.5,179,24,20,28.950018690642956,272.50196696368346,83.66507254723459,5.31
Hyderabad,Rice,5.1,64,68,29,23.12177658665062,339.5150401673541,82.45975244360157,4.88
Sangareddy,Jowar,5.5,119,67,60,32.46151660062691,460.34468790292965,81.4589262817952,3.95
Medak,Sunflower,6.0,142,59,60,34.224966752495405,744.5009058033446,67.44820843335137,3.8
Jangaon,Groundnut,5.3,122,22,68,28.011177420213414,484.55222418751663,42.39223360291262,4.37
Yadadri Bhuvanagiri,Sesame,6.5,109,59,78,34.23806985806867,625.686688791901,82.72610102517228,3.2
Hyderabad,Red Gram,7.4,140,26,24,24.906574697196014,808.8198512995777,67.27499126297876,3.35
Jangaon,Cotton,5.2,153,61,54,30.24642781724488,849.5824563114089,59.938976066953686,5.24
Nagarkurnool,Bajra,6.1,175,56,73,24.72268140283432,408.12074102510724,75.8397301160245,4.57
Nagarkurnool,Rice,7.4,23,78,50,26.070027250410888,321.24682549236206,44.24097726425471,4.23
Mahabubabad,Bajra,6.9,175,72,42,27.423876686590916,473.0671879885643,59.17431973974328,4.66
Adilabad,Jowar,7.1,105,47,33,24.180405327407854,680.0987556229855,51.2867859770653,3.31
Bhadradri Kothagudem,Onion,6.4,74,29,43,33.16128692093592,218.59792644515713,56.71025654196669,26.07
Mahabubabad,Chilli,5.3,34,35,75,24.261482430401657,896.2311457115643,52.253661789323225,3.33
Rajanna Sircilla,Red Gram,6.6,134,27,31,36.86927872663113,227.44558560414157,64.34595748702563,2.57
Rajanna Sircilla,Sesame,6.7,52,78,70,36.31769964953572,653.3875830550455,64.35612176548644,2.58
Warangal,Jowar,6.4,31,57,52,24.712606162455437,462.44746739634877,84.02886949674473,2.55
Komaram Bheem Asifabad,Sunflower,5.5,98,67,57,32.21438622793242,566.2065194635775,69.73941885386124,4.16
Nagarkurnool,Bengal Gram,5.8,129,80,37,24.380051131172245,413.63274275238086,77.19689781112768,3.39
Rangareddy,Sunflower,7.5,114,44,22,27.431028142523076,379.98793065896393,71.22970593138369,3.42
Peddapalli,Sunflower,5.7,78,24,73,22.613628766034672,232.91186010529185,66.5646279044564,2.36
Peddapalli,Bajra,5.6,26,36,29,25.716871686357837,481.96946460039464,75.16385875106137,2.74
Kamareddy,Sesame,7.5,31,38,52,31.58685386773425,219.30477352206663,69.3578488580454,2.07
Medak,Ragi,6.1,168,29,31,24.56864619942303,892.4300678194893,51.986954213988966,4.27
Narayanpet,Chilli,6.2,95,41,51,33.169861083127586,892.500828387127,44.07276998996523,4.35
Kamareddy,Sugarcane,6.6,32,72,76,29.337115657911866,775.8155807540784,65.07857154157534,67.16
Yadadri Bhuvanagiri,Red Gram,5.4,113,68,53,24.31382945697741,306.6037172409178,73.73107967675165,3.21
Jagtial,Maize,6.2,84,67,68,37.39810920983064,514.8543165253179,44.15583464773624,4.45
Mahabubabad,Jowar,6.7,111,63,33,29.275503984527393,665.0449546902842,72.7760372506681,4.51
Jangaon,Bengal Gram,5.3,53,63,66,34.97041900552864,205.56344711903623,81.62164175126847,2.57
Mahabubnagar,Red Gram,5.2,148,71,30,33.04225097593493,611.7429559533437,60.1778898201341,3.59
Kamareddy,Rice,5.9,158,64,68,34.14556597241583,446.5184926996326,62.12848839752249,5.83
Mancherial,Jowar,6.1,180,58,37,33.682667127069834,850.203238970563,40.32329797221018,4.44
Siddipet,Cotton,7.5,104,49,36,25.476732124641345,489.78736134796657,62.22847141231313,3.71
Komaram Bheem Asifabad,Rice,6.0,25,47,73,26.380671063311652,327.6199839265139,41.592092400016234,4.78
Suryapet,Jowar,7.2,33,79,68,24.594740537643965,673.6991797639062,67.6813786304199,3.22
Khammam,Rice,6.0,134,29,72,26.830730217672944,739.8586673788286,50.64782446427117,6.27
Karimnagar,Red Gram,5.2,109,74,29,28.845426782514075,447.1446920183083,60.02552215537566,3.35
Karimnagar,Bajra,6.5,42,47,36,34.00940951520288,285.52343025650146,49.70032060945384,2.47
Jayashankar Bhupalpally,Onion,5.8,135,22,37,31.390334077151188,548.0126715988347,64.73702865803709,27.26
Medchal Malkajgiri,Sunflower,5.4,107,41,29,27.437315270353118,633.6320772857978,75.12762863049629,4.16
Nagarkurnool,Bajra,6.0,76,28,27,22.259432244783078,254.19868145951168,51.98562067843771,2.88
Jogulamba Gadwal,Jowar,5.1,122,33,25,33.67088387171792,503.19200027759587,70.39852972128332,4.14
Sangareddy,Onion,5.9,73,30,68,34.56946062163915,226.8018032239955,40.18655553332742,26.04
Nagarkurnool,Onion,6.9,166,20,34,24.59701750567219,705.7998910111163,58.273293706252815,27.57
Karimnagar,Ragi,6.7,30,22,45,34.97879938798787,686.7644791730884,45.75937876279719,2.26
Wanaparthy,Red Gram,5.6,46,64,36,32.86649440501074,213.79618669466655,56.30546151410765,2.33
Komaram Bheem Asifabad,Soybean,7.4,116,48,40,33.051805182598265,507.07549670982905,45.41307041139116,4.09
Medchal Malkajgiri,Sugarcane,7.0,168,57,42,27.300918205173364,282.99438176950054,46.096226005274644,67.62
Rajanna Sircilla,Chilli,6.9,93,56,21,32.62858080533315,548.6581424759445,76.94862896043736,3.51
Medak,Maize,6.5,36,20,45,22.319902188821224,861.8513808615172,41.774751564636084,4.04
Adilabad,Sugarcane,7.1,92,41,23,34.15107248415504,371.11057938477177,41.07634476698981,66.15
Bhadradri Kothagudem,Rice,5.2,54,26,20,36.57439712693905,604.6435021990806,71.51811280797753,4.86
Mahabubnagar,Sesame,6.1,157,64,44,24.756570937684277,880.3119254262261,48.20296430356461,4.14
Jangaon,Cotton,5.7,37,44,80,22.718627405278674,887.7493077577692,70.11590885306452,3.88
Kamareddy,Chilli,5.5,47,76,46,37.21030163575823,648.4094094855211,73.60592571646032,3.62
Medak,Jowar,7.3,176,44,22,22.75924536993327,259.9643227769374,65.60096583252442,4.27
Nalgonda,Onion,5.2,162,32,51,28.150272766950813,789.1994106154854,84.01040050594486,27.75
Warangal,Groundnut,6.1,162,49,22,32.14811378859627,820.8217208889531,77.10450386344968,5.02
Peddapalli,Bengal Gram,5.2,26,66,57,25.62193453043728,223.72253536447397,43.7692652074854,2.06
Jayashankar Bhupalpally,Maize,5.9,151,57,62,36.438068951620316,657.639818368197,82.23207551924114,5.38
Kamareddy,Bajra,6.0,45,60,50,32.545898570894835,273.0581414761576,45.14429566843547,2.56
Komaram Bheem Asifabad,Red Gram,5.6,166,34,40,23.52170664004722,417.7813215190657,43.57345181115093,3.51
Kamareddy,Bengal Gram,5.1,119,70,72,33.10132885292493,621.0920804704576,42.14141542936835,3.4
Mancherial,Rice,7.2,64,31,67,24.001772465690188,349.97896569963166,83.27579980355685,4.55
Nizamabad,Bajra,5.8,134,69,72,36.192098871729556,527.6058550390069,72.43356992676354,4.25
Hanumakonda,Ragi,6.4,45,58,54,32.75983250224603,509.2062094747405,50.43247755367638,2.76
Suryapet,Maize,6.1,126,25,68,35.88537358517817,860.9250781824951,61.16865509848246,4.97
Wanaparthy,Rice,7.1,87,75,72,22.73549130419257,886.4612533518903,48.43481888345798,5.11
Mancherial,Sugarcane,5.5,65,75,52,22.80074344528129,846.3183084714285,47.60461571775973,66.59
Medchal Malkajgiri,Red Gram,5.9,43,71,45,37.77189513237714,488.17085185716417,72.44521990058428,2.73
Wanaparthy,Onion,6.2,122,28,59,23.307062366276256,507.41205717024104,72.21535363178094,27.23
Komaram Bheem Asifabad,Red Gram,6.0,160,41,75,22.319759178459513,389.0414472611868,56.669104014663276,3.48
Nagarkurnool,Red Gram,6.0,59,26,20,32.601753433848465,619.3611400559677,57.23965917660455,2.03
Jayashankar Bhupalpally,Groundnut,6.8,82,38,77,28.92776094444971,596.9965608158857,43.91376121504446,3.43
Nirmal,Ragi,5.4,42,23,62,30.888054868056763,741.45597720601,72.453078122123,2.7
Narayanpet,Groundnut,6.1,78,53,80,26.783235685021133,862.0873121904478,72.55786666267596,4.47
Vikarabad,Maize,6.4,164,24,64,35.8469502051317,701.4441992516547,67.73434624728398,5.92
